,AveExpr,Coef,t,P.value,P.value.adj,F,F.p.value,F.p.value.adj
AIFM1,17.3453785510204,-1.25861716606907,-6.02038884761505,1.21823764323719e-05,0.000301302735921437,36.2450818764877,1.21823764323719e-05,0.000301302735921437
POLR1D,14.6026699418583,0.301294587380127,0.838839705574524,0.412945515511439,0.593947779130762,0.703652051648354,0.412945515511439,0.593947779130762
KARS1,17.9043557523875,0.308802337854598,1.53197956644247,0.14340591374963,0.295933888927365,2.34696139199725,0.14340591374963,0.295933888927365
ZNHIT6,14.2397326662609,-0.979748964193394,-3.68467866999247,0.00176396687376095,0.0118451323942335,13.5768569010975,0.00176396687376095,0.0118451323942335
YARS2,14.6511739198895,-0.709097668938467,-1.67712784787054,0.111404987297282,0.247039199528282,2.81275781810288,0.111404987297282,0.247039199528282
NME3,14.2614978731627,-1.65393073137261,-3.71119285350505,0.00167986602786127,0.0114809995556702,13.7729523959069,0.00167986602786127,0.0114809995556702
CD9,17.3496438139967,0.371798858938387,0.598983977196833,0.556909182796554,0.725695951291493,0.358781804938536,0.556909182796554,0.725695951291493
NACC1,13.3454018002198,0.0329394558687923,0.127094437226947,0.900314660132378,0.965794151454593,0.0161529959740345,0.900314660132378,0.965794151454593
TIMM8B,14.5476350367383,-0.97485814162091,-2.7293575076335,0.0140691459278621,0.0562007119505799,7.44939240447534,0.0140691459278621,0.0562007119505799
STK3,13.9027503120799,-0.171172576563318,-0.731082848708736,0.474404768240185,0.653107253273068,0.53448213167608,0.474404768240185,0.653107253273068
MAEA,13.18072467832,0.0902805184583979,0.315932193518653,0.755791013796642,0.875679940846017,0.0998131509015073,0.755791013796642,0.875679940846017
NUP153,15.4831798757449,0.547344027764952,2.48793035075079,0.0231882943421353,0.0810130898834323,6.18979743018693,0.0231882943421353,0.0810130898834323
TIMM44,16.2732357184441,-0.410496159416791,-2.02690791200821,0.0581867974595932,0.157818262816573,4.10835568376147,0.0581867974595932,0.157818262816573
SRPK1,14.9685134305569,-0.0419483245320933,-0.0737309005489776,0.942066239765889,0.98248465069209,0.00543624569576323,0.942066239765889,0.98248465069209
PLOD1,15.9712966211872,-0.330848099771288,-1.21782369401975,0.239457631122551,0.415402056568841,1.4830945497159,0.239457631122551,0.415402056568841
PARP1,17.2327984733516,0.793256221277481,4.11202989282286,0.000689388614402004,0.0060424307325481,16.9087898394688,0.000689388614402004,0.0060424307325481
FAHD1,15.0005414564886,0.0869823708832023,0.309097312196474,0.760897378508544,0.877728770036639,0.0955411484070848,0.760897378508544,0.877728770036639
FOSL1,13.3720173199379,1.13419055870275,2.04750883710317,0.0560269993255246,0.153712734008963,4.19229243801559,0.0560269993255246,0.153712734008963
MSH6,15.6150305770575,0.0250874007847486,0.057647804393694,0.954686608744423,0.98586488162198,0.00332326935141361,0.954686608744423,0.98586488162198
MYO6,15.9489310046875,-1.40924434352736,-6.04053551237311,1.16999487233999e-05,0.000290810665781622,36.4880692762407,1.16999487233999e-05,0.000290810665781622
GALE,15.6341651153901,-0.951129755946935,-3.39427127426691,0.00333840625964842,0.0195529632745645,11.5210774833135,0.00333840625964842,0.0195529632745645
ME2,15.9861600736979,0.00914751322513396,0.0452805169754603,0.96439643167039,0.988786029361765,0.00205032521756495,0.96439643167039,0.988786029361765
NUP155,15.7196217093424,0.468098517828812,2.47977605810097,0.0235809222296602,0.0820977612957368,6.14928929833077,0.0235809222296602,0.0820977612957368
PKN2,14.8180922784142,-0.596766154893597,-2.90294587539672,0.00968605065770582,0.0429764734333022,8.42709475548285,0.00968605065770582,0.0429764734333022
UBTF,15.5837773980301,-0.191754474217907,-1.17982130470593,0.253862200234725,0.432163108161725,1.39197831103801,0.253862200234725,0.432163108161725
UBL7,12.8068756747833,-0.0405065361210735,-0.155087989738915,0.878526764419553,0.953120459292092,0.0240522845612577,0.878526764419553,0.953120459292092
RUVBL2,18.3634497025387,0.0572950190902226,0.312228257174476,0.758556815269097,0.876866063323626,0.0974864845782108,0.758556815269097,0.876866063323626
SCFD1,14.8402437708871,0.0724367095406251,0.288001207585662,0.776728982118322,0.888820777731408,0.0829446955707997,0.776728982118322,0.888820777731408
PURB,15.0868564141979,0.450691194916223,2.16603073819154,0.0443849525496678,0.130824320317487,4.69168915879059,0.0443849525496678,0.130824320317487
COTL1,18.9329138670835,-0.0602198153266151,-0.180112009309989,0.85914747084507,0.941087648397713,0.0324403358976817,0.85914747084507,0.941087648397713
HDGF,17.3269867205059,0.489097215430888,1.73873432087266,0.0997303866690065,0.229277428264392,3.02319703858049,0.0997303866690065,0.229277428264392
IGF2BP2,15.9661481799761,-0.428383911159825,-1.90997534029431,0.0726669018238063,0.183819666588221,3.64800580053238,0.0726669018238063,0.183819666588221
PRKDC,17.743676190922,-0.259999533437497,-1.3114779515587,0.206643701587015,0.376705858479375,1.7199744174246,0.206643701587015,0.376705858479375
ACBD3,14.9280292890134,-0.287938190483256,-1.01365442840156,0.324558765457889,0.50862471525333,1.0274953002181,0.324558765457889,0.50862471525333
DCUN1D5,14.2272328838915,0.173871153408182,0.557851006683974,0.584044377683144,0.747893863425449,0.311197745658324,0.584044377683144,0.747893863425449
METTL3,13.7276201088512,0.394024433602816,1.47206413517064,0.158760255370152,0.317475074489147,2.16697281805568,0.158760255370152,0.317475074489147
PGRMC2,16.0971601855376,-1.70613659083752,-4.30439646170142,0.000458607749996263,0.00446628522218583,18.5278288995077,0.000458607749996263,0.00446628522218583
TXLNA,15.8971079453155,-0.460584205799996,-1.86552157210222,0.0789641736316168,0.194625067322919,3.48017073597873,0.0789641736316168,0.194625067322919
ARIH1,14.113375039544,0.131659481238932,0.292838309710078,0.773112304764586,0.886293959294142,0.0857542756338556,0.773112304764586,0.886293959294142
CACYBP,18.4402401720298,0.397423131437797,1.7526367273518,0.0971658731872225,0.224118514516788,3.07173549806243,0.0971658731872225,0.224118514516788
ZC3H15,15.8906526220573,0.107780933839924,0.420815467728133,0.679012630278524,0.821192713839629,0.177085657879247,0.679012630278524,0.821192713839629
EVPL,15.1650631670408,0.312605658640505,1.0446247013916,0.310432194421182,0.495184943591387,1.09124076675749,0.310432194421182,0.495184943591387
BAZ1B,14.8150726074157,-0.27990233695887,-0.910189240781548,0.3751390520703,0.560464923487805,0.82844445403449,0.3751390520703,0.560464923487805
FLNA,19.9624123891237,0.772131815820799,3.10899304260915,0.00622201488474565,0.0307774122417716,9.66583773899212,0.00622201488474565,0.0307774122417716
UFL1,16.0863091697651,0.39439770854273,1.26351776471858,0.223085219047404,0.396490129619648,1.59647714175943,0.223085219047404,0.396490129619648
RRM1,16.1002153098601,-0.814939602609691,-4.37035633232803,0.000391740046460843,0.00387551142993737,19.1000144715197,0.000391740046460843,0.00387551142993737
OAT,17.4904434702843,-0.528878260268478,-1.57724055837849,0.132762418808312,0.27962912152497,2.4876877789941,0.132762418808312,0.27962912152497
NDUFB4,14.5936817358682,-0.205975887879127,-0.33482897782428,0.741760134222111,0.86625377058758,0.112110444390853,0.741760134222111,0.86625377058758
PNISR,13.3685730629987,0.297061866971505,0.88299311154164,0.389287288006939,0.571687034357045,0.779676835029987,0.389287288006939,0.571687034357045
HSPA4,18.330675927248,-0.151720013143724,-0.504442933338982,0.620283785885119,0.773797527615741,0.254462672995637,0.620283785885119,0.773797527615741
LPGAT1,12.1637672625451,-1.5078964131821,-3.25363133194144,0.00456859400373696,0.0247288143474213,10.586116844191,0.00456859400373696,0.0247288143474213
DECR1,16.8054898467027,-1.41788490834458,-4.10783500956708,0.000704282562451443,0.00614081609546801,16.874308465825,0.000704282562451443,0.00614081609546801
NBN,15.0925012923399,0.227924570772148,0.477769686254114,0.638766240460656,0.789138510717467,0.228263873103355,0.638766240460656,0.789138510717467
TNKS1BP1,15.2365056288233,1.33637846838536,5.0589746135666,8.88640554983967e-05,0.00122981944950136,25.5932241407114,8.88640554983967e-05,0.00122981944950136
CZIB,15.1645601650194,-0.990884974268042,-2.69522177271662,0.0151168162567313,0.0590489554484985,7.26422040412575,0.0151168162567313,0.0590489554484985
CS,18.3001332359065,-0.928364178668783,-2.10711015862446,0.0499178391906054,0.141698593520605,4.43991322057841,0.0499178391906053,0.141698593520605
PDCL3,15.2248846623508,-1.19965091840914,-3.80500392190203,0.0013640900387435,0.009876802657337,14.4780548456898,0.0013640900387435,0.009876802657337
ATG16L1,14.7494679063847,-1.41995324160237,-3.76068815798323,0.001507039123446,0.0106184199240118,14.1427754215953,0.001507039123446,0.0106184199240118
MTMR12,13.1779621623156,1.16273366849134,2.12648800682944,0.0480663184271672,0.13761566009291,4.52195124318946,0.0480663184271672,0.13761566009291
PNPT1,16.2819509048069,0.234988533060413,1.36390304545301,0.189885723015599,0.35731415148246,1.86023151739599,0.189885723015599,0.35731415148246
LONP1,15.615668396354,-0.161117709176375,-0.762573415152004,0.45587476949708,0.635654576725484,0.581518213496591,0.45587476949708,0.635654576725484
EIF3G,17.4822439537832,-0.437673730755609,-1.58892911737409,0.130051251975206,0.275461182996151,2.5246957400392,0.130051251975206,0.275461182996151
PUM2,13.4888867284451,-0.402195517365008,-1.46111805939971,0.161706823669053,0.320972897082657,2.13486598350397,0.161706823669053,0.320972897082657
XRCC4,14.2748011307488,-0.378774277047571,-1.52540149941033,0.145028877307828,0.298050650823807,2.32684973440327,0.145028877307828,0.298050650823807
KRT8,22.0496362295717,-0.54347255575238,-1.97763180942074,0.0640460103900014,0.167350349324501,3.91102757363276,0.0640460103900014,0.167350349324501
CEP170,14.4228996283446,-0.289532870032216,-0.969199185437751,0.345669710473759,0.530566856808479,0.939347061053201,0.345669710473759,0.530566856808479
CIT,13.6907893879402,-0.823036752355417,-2.5390851226321,0.0209216186266016,0.07503660407372,6.44695325997168,0.0209216186266016,0.07503660407372
HSPA5,20.5615966339065,1.35391960696306,5.7566849362013,2.08186615757723e-05,0.000440720479798976,33.1394214546869,2.08186615757723e-05,0.000440720479798976
SMAD3,15.0066859033042,0.222852359574297,0.750262402060802,0.463078689037732,0.642911250662784,0.562893671946044,0.463078689037732,0.642911250662784
SUDS3,13.1421427426838,0.26360495807373,1.00457294552255,0.32879212482591,0.513969166342379,1.00916680287585,0.32879212482591,0.513969166342379
COPS2,15.728638335205,0.203612325221194,0.5662951285518,0.578431146540768,0.742889976379865,0.3206901726215,0.578431146540768,0.742889976379865
XRN1,13.6950065134974,0.513649363245094,1.78249846583144,0.0920256707807233,0.216038296427617,3.17730078069145,0.0920256707807233,0.216038296427617
ERAP1,15.5711451260061,0.84689914777656,2.80896881606312,0.0118688489413694,0.0495378189733347,7.89030580961506,0.0118688489413694,0.0495378189733347
PGM1,16.9593654765544,-0.741624784388737,-3.40490581128712,0.0032605115426388,0.019254746651328,11.5933835837368,0.0032605115426388,0.019254746651328
PFKP,18.1110530970578,-2.04437398342967,-6.35448740145946,6.47408674253819e-06,0.00020342476330642,40.379510135307,6.47408674253816e-06,0.000203424763306419
ACADVL,16.937871691848,-0.473574501497964,-1.3397078050311,0.197591354879603,0.365617188510554,1.79481700286125,0.197591354879603,0.365617188510554
ARHGEF1,15.0024175152896,0.203171231449296,0.612263109614011,0.548289019535359,0.719719375091607,0.374866115394219,0.548289019535359,0.719719375091607
LRPPRC,18.41461166282,-0.020571583219283,-0.121890109713345,0.904374855776817,0.967297798369511,0.0148571988459313,0.904374855776817,0.967297798369511
FDPS,17.1299990278228,-0.770222917763611,-2.6220105183279,0.0176182063345215,0.0659330028818497,6.87493915822214,0.0176182063345215,0.0659330028818497
IARS2,16.2487995602223,-0.439002925104734,-2.47865304776261,0.0236354834136415,0.082173190768652,6.14372093118287,0.0236354834136415,0.0821731907686521
RMND1,13.2174876756975,-0.0439557391333256,-0.0978011599658613,0.923208958845703,0.976779321980756,0.009565066890668,0.923208958845703,0.976779321980756
SNRNP200,17.1566249249895,-0.0558192509922684,-0.333854346255079,0.742456853318633,0.866268167021653,0.111458724513406,0.742456853318633,0.866268167021653
POGLUT3,14.4953323902538,-1.59108016310044,-4.06541861292312,0.000772761963375326,0.00654359113393751,16.5276284983017,0.000772761963375323,0.00654359113393748
WDR48,13.2121502397586,0.698201241769304,1.76474647152339,0.0951670314410544,0.220936100873377,3.11433010875425,0.0951670314410544,0.220936100873377
SMC1A,16.1831166377219,0.43281168291835,2.10150759745746,0.0503648210417909,0.142643223313371,4.41633418217144,0.0503648210417909,0.142643223313371
CHD2,14.9338003666586,1.33687965040056,1.60260304283274,0.127035398513756,0.270784829946423,2.56833651289675,0.127035398513756,0.270784829946423
CSTB,18.7782390267043,0.000824586472198519,0.00241986076279549,0.998096784205827,0.998972880355757,5.85572611131715e-06,0.998096784205827,0.998972880355757
POR,16.2144116992735,-0.880459990569637,-2.943771737492,0.00890913575022268,0.0405541459045553,8.66579204245666,0.00890913575022268,0.0405541459045553
TJP2,15.1920156368163,0.16217371913732,0.780950350482864,0.445268612076232,0.62822987459273,0.609883449919309,0.445268612076232,0.62822987459273
HM13,17.7474086111901,0.223350030354638,0.93905547636646,0.360484138282232,0.545255451062074,0.881825187693839,0.360484138282232,0.545255451062074
GOLGA4,15.2573362691217,0.3892985292636,1.21097595381368,0.242092794163549,0.417932135328642,1.46646276071495,0.242092794163549,0.417932135328642
TIMM9,14.5689920446978,-0.715421289946811,-0.953029267628845,0.353639424671313,0.538161000809589,0.908264784957173,0.353639424671313,0.538161000809589
ZCCHC3,13.1493143815085,0.304798120784833,1.13345058049563,0.272315390678934,0.453495897277318,1.28471021842587,0.272315390678934,0.453495897277318
CPSF3,14.6004683915434,-0.177799224391428,-0.74275222408408,0.467486124825397,0.647328348012107,0.551680866381847,0.467486124825397,0.647328348012107
GNL2,14.5893707575189,0.369140027152552,1.3440077759854,0.196112861634736,0.363966950956044,1.80635690190923,0.196112861634736,0.363966950956044
ACAD8,14.1506707940535,0.745854729099813,2.45185812458177,0.0250081617117035,0.0855758739121032,6.01160826307765,0.0250081617117035,0.0855758739121032
CAPRIN1,17.8348725991568,0.442618681732355,2.39763584531781,0.0279005646539866,0.0924958334514379,5.74865764675283,0.0279005646539866,0.0924958334514379
ZNF638,14.7981971895713,-0.719305566136459,-1.93826514196097,0.0690046452459968,0.176827221116594,3.75687176054099,0.0690046452459968,0.176827221116594
GFUS,16.1945744228388,1.17229160483879,4.01934669913762,0.000850959680380444,0.0070155025795061,16.1551478878685,0.000850959680380443,0.00701550257950609
NFKB1,15.2757298230876,1.15445009700042,3.91283205164424,0.00107016270598219,0.0082361608122417,15.3102546643745,0.00107016270598219,0.0082361608122417
SYNM,14.662380223183,-1.50579243129767,-1.99368381339484,0.0621175906582941,0.164146752541115,3.9747751477926,0.0621175906582941,0.164146752541115
ANAPC7,14.1865155941303,-1.51673518384824,-5.23801236156666,6.10133320838826e-05,0.000955556762040995,27.4367734999251,6.10133320838825e-05,0.000955556762040993
EXOSC2,14.2803654511467,0.523492990557173,1.47980590705923,0.156818901927377,0.315405488739603,2.18982552256738,0.156818901927377,0.315405488739603
ZNHIT2,13.6707544832782,0.573552942346836,1.30640827815476,0.208434363191175,0.378462624008256,1.70670258923128,0.208434363191175,0.378462624008256
F11R,15.2489359557552,1.84634847917961,5.73250652493864,2.2291007519547e-05,0.000458790729769362,32.8616310584641,2.2291007519547e-05,0.000458790729769362
LAMC2,13.772741610073,3.71183305648626,5.88024461999018,1.65967646049033e-05,0.000373501963811248,34.5772767909234,1.65967646049033e-05,0.000373501963811248
ANXA6,15.5243155847833,0.85961983549562,2.54043299873192,0.020875467480952,0.0750315363559974,6.45379982104605,0.020875467480952,0.0750315363559974
CBX1,15.2883689413,-0.206805921258015,-0.333876987280571,0.742466031062193,0.866268167021653,0.111473842635551,0.742466031062193,0.866268167021653
