"Genes","BxPC3_B1","PanC1_A1","BxPC3_B2","PanC1_D1","PanC1_B2","PanC1_C2","BxPC3_C2","BxPC3_A2","BxPC3_A1","PanC1_D2","PanC1_B1","PanC1_C1","PanC1_A2","BxPC3_D1","BxPC3_D2","BxPC3_C1"
"ZNF148",17.7110342308483,12.2067977460869,12.3017246229701,10.9320660213736,13.0949477833779,13.1554052285042,17.9929600490915,14.4293334475818,14.1555940287319,12.9198064876577,11.990328551158,12.5509101439196,10.7771669717916,14.4129332577794,14.2990153076867,14.5871457184149
"TRMT1L",13.5219614386366,14.6720764474367,13.4322760546263,14.5292710357991,14.5265290845491,14.3293994806858,13.4181873233947,13.5997107683384,12.381680048167,14.8249915700263,14.0608863689535,14.295615863589,14.1262661107426,13.8000431483192,13.4829578190602,13.8634824120369
"KRR1",16.5113262352552,17.0409660343596,15.8175746362615,16.9771472086274,16.9635450092464,15.3283558744423,16.3493321852426,15.7918769141336,16.6398401577831,16.9142222497902,17.0968640179506,15.8511174730781,16.9339861074755,16.6000745843647,15.3079737768368,15.5517527568422
"RNASEH2A",14.8845735979186,13.5964074605672,15.2792961728029,14.430374278887,13.6604425968037,13.7684923849873,15.1965630792008,14.7465368319537,13.9852731680427,14.5981999712034,14.6040691683142,14.0945956239403,13.7554556578746,15.1255644130973,15.3082836137439,15.5707515815369
"INTS13",17.8913701518422,17.4989883952453,14.0676593591707,14.3036846109846,17.4675320805428,14.5501829164055,17.407645726782,16.5211105644624,14.4988653369058,14.2426237771084,14.6533441141781,17.7456861012616,14.3745737604007,17.6453307585721,18.337110659364,17.7865006282778
"TBL3",16.2435284957804,14.5269079678033,15.9986790963013,15.5352010771429,16.2973351190003,15.4295107373034,14.6810143939259,16.8662059836219,15.8371426580779,16.0853830900664,15.7226650941742,14.7502339746609,14.5178544516642,15.4883563062458,16.1576424012823,15.5992767006859
"OCIAD1",15.9743523539073,16.6535738107852,16.1968267286907,16.6726968273752,16.7984931365569,16.6200904194954,16.0026964728574,16.6735699590732,15.7691712959878,15.5196638905219,16.0915167656333,15.984053650335,15.9356984012221,16.67625597836,17.0556374162425,16.7691812842484
"TLN2",14.0622264270696,13.7299018468863,14.0323174755387,13.7629512218014,12.6042339669097,14.123067954392,13.3593521115287,13.9693228943037,13.4215475173704,15.4990444128542,14.1046309841681,13.5431552853202,14.7642609315894,15.1988813759885,13.9948893159957,13.9078011584178
"GATAD2A",14.4626907028252,13.4659751723404,14.7960992368279,13.3246358872271,14.0741549912035,13.6137863482384,14.0876070581337,14.9052306440533,14.6764389882091,13.4499247484357,13.5597874060718,13.1708238342258,13.0628817214923,13.6675686546844,14.125093162733,14.166649394261
"POLR3D",11.9263243565236,13.5459953438144,12.3590260149546,13.4592462701339,12.602964912585,9.76430070755044,12.7766350205052,12.829151378584,14.7967936270219,12.582511137012,12.7793200359171,12.2192044277964,12.8204642420754,13.4701025859632,13.8443062659984,12.4702087445775
"RPS17",18.3871588059684,17.9005756831728,17.8987864669588,17.018401388821,13.6125583805514,18.1640439413575,17.8135286329758,18.3602024692834,17.5733462571702,17.4303459636955,17.7487582912617,17.6454672814124,17.0661893015597,18.0743022205012,17.813498197784,17.4438336459122
"RBM25",16.4717112514248,16.5405742378538,16.3535455559519,16.6626036082989,16.6802686793729,16.4657367027796,16.5173546973339,15.2279393724453,17.2495180102158,15.863851417813,16.0084266581464,15.7472284715362,16.1378630791324,16.5851314235968,17.0543268751015,16.8630011752224
"SNU13",17.8467784018751,17.3190886819647,19.2114900293167,17.6526374799546,17.352094840093,17.4526079018979,18.1993900308643,18.5788262915731,18.1946942386617,18.0299201926692,18.4625781442026,17.6763379813189,17.6270031249903,18.4897627759388,13.8612092876389,17.1346647550487
"TBCA",17.8697698620079,18.7711970542665,17.858601485269,17.9368898352676,18.5940394013992,17.9745849131255,15.6862639737331,16.2181726927934,17.785005708607,18.7604833780957,18.4219571111971,19.0271736786603,18.1481556287538,18.0723078741723,18.37972974385,16.4498628317534
"MLF2",13.5619299065656,14.451498793291,13.8472873391831,14.2357723577638,12.592590301739,14.065716087524,12.8474157906275,13.5044013919815,13.4926833485832,13.1701616756163,14.3532099263722,13.3137137726859,13.20911659409,12.5797637433024,14.0709922062456,13.2942711664609
"DGKA",14.3602410158073,14.2662116500156,15.2560382712026,14.2662116500156,14.2662116500156,14.2662116500156,14.9072921503392,15.8989556043569,15.3611489732383,14.2662116500156,14.2662116500156,11.786000459741,14.2662116500156,12.8056145946106,13.4745974612582,14.9360167993749
"SELENOS",11.2954460449007,10.798300460528,12.809508613543,15.2957815216964,15.0060073268683,14.858133260275,11.3066747106959,14.2334177598783,11.5044241216033,13.4575547024457,12.8493179182214,12.4292247634184,15.1366023871752,13.5653491631018,15.2893886873832,14.0585732580396
"SIN3A",15.0509142414282,14.6436283032426,14.904111577042,14.4072477929046,14.8881870847227,14.6949938931369,14.282874849441,15.104881539804,15.0924150963771,14.7681787887987,14.6746337091403,14.2903257969828,14.5457553524023,15.5223436372726,15.1882717822697,14.7134024685668
"RBM8A",18.5111905495236,18.038623090285,16.5433463720597,18.0454922353783,17.7491765953966,16.3473637535386,18.0473634631665,17.5826188064873,13.841864378862,17.6743178608043,15.2584072248403,16.4493478805581,18.0782320809204,18.6293652160052,17.2305147396801,17.2750938127138
"CRK",14.7093947060378,14.8527868513793,15.330198677764,16.0067205206073,13.24830818766,15.3890582184803,14.7102291149175,15.497006055113,15.3325344168056,15.7799823046382,15.1923781271837,15.1473414661536,15.23480607981,13.8478328179944,15.2473273030114,14.5309524610386
"KNL1",12.7194601537956,12.7850262295452,12.3325958305635,13.1746636502086,12.8857197738334,15.0499564209171,10.9034467478161,12.989774568625,12.9164236505233,12.5993694653427,12.4989503092571,15.1361357427181,15.4704912103697,12.8760636715948,13.4461410830969,12.9397079324604
"FAM162A",16.8384785290868,17.1023891820263,16.7139356460045,16.5049926296985,17.1207237926976,16.8475523060365,14.5195429360507,13.3869791281567,12.2718966340113,17.1664923024244,16.7293687820728,16.5842691368281,16.8181742984299,15.5582997982532,17.041679069869,15.968114515017
"ABHD16A",14.4272997977293,14.1473822950909,13.7941152061967,14.1425008731186,13.7297078003525,14.0581373622905,13.465305629107,13.9784924245661,13.9476351897103,14.4793120096885,14.7973928836654,14.9757583747528,13.8839476854368,13.3818073739959,13.3743864842538,14.5005997997295
"GM2A",15.7888583386871,16.1229877904299,15.4193681912811,16.6019633186567,15.6670591554696,15.5671354759485,15.8501532318015,15.8677937117898,13.8206261606366,16.0004785669965,16.1929228565572,16.484778628125,16.0101954781983,15.2751171917589,11.9540863740275,16.148734528863
"CHMP1B",16.0264342714111,13.2869966979387,16.1241554742446,12.2463860828975,14.6298757940166,14.7783613247745,15.4340094959261,15.2284666741975,15.7220638272237,14.2310849007494,14.6108611172365,14.2700299567701,12.9306470301131,15.6909946531869,15.8593139019619,15.2303173967433
"HDDC2",14.2910394737391,14.7120870111724,14.0575438921807,13.611293182375,13.9618102598373,14.3739323977181,14.0702217618047,13.819253832358,13.4607534990933,14.445631842105,14.729355927166,14.5372046854083,12.7878989635526,13.1442933614971,12.2620837827053,14.1276060815421
"SNRNP70",18.2967224797221,17.524112344076,18.0580977680573,16.4111620753916,16.5093060297262,12.8266795984753,18.0126719410541,16.815927265958,18.3338972546743,16.6816995404453,17.8846174259268,17.1171968212028,17.9456662629252,17.9446773041905,17.7207303366711,17.9661756871012
"TOR1AIP1",15.6216847572246,15.8298843440639,15.8208464465292,16.5066105984916,16.8215400482906,15.4898847638501,16.2296862436565,15.0072437408888,15.3363037287013,14.8421575337749,16.7109670020825,15.3394444109563,15.769960358805,15.3806329821305,15.4437768592561,15.894161130812
"KLC3",17.3576950443452,15.5952526717264,17.025339832796,15.5952526717264,15.5952526717264,15.5952526717264,17.2626959932673,14.7815619986434,14.5124266631893,15.5952526717264,15.5952526717264,15.5952526717264,15.5952526717264,15.891885087179,13.1890257358979,14.2406874544088
"EEF1A2",16.4826026876226,14.5187721632421,15.0568040118641,18.7778858487925,18.6868882672226,14.7161473002124,16.3309642394578,16.5122451030939,16.4121834619304,18.8077975939149,18.4921843112023,19.1039002350667,16.1138677662472,18.8683865734021,15.0788384708081,12.9211313851202
"VAPA",16.8702140051771,18.2768937144115,17.0160656644814,16.5931890113769,16.5231630307162,16.7902665840592,17.2237565459377,17.6839612749733,16.900923944557,16.7588180131988,16.8030152342316,16.9563001388379,16.4028401592077,16.0104196142576,16.5300387348522,16.6239089635669
"PPIA",21.8563607015562,22.7086127574839,22.2318577493158,22.4554726091754,21.6750467028725,21.9059603231645,22.8125359281256,21.784375931662,23.2927343442057,20.2181096704992,22.2228191440308,21.3623076336154,21.3338974778942,21.7711944406436,21.7242169251051,22.8570171493716
"RPA1",16.8274373448257,17.0464467827666,15.8143143092573,16.7580091126416,16.5916438444719,16.2313736031869,16.2555375941014,16.4985742942094,17.6265180899546,17.0352584265459,17.0712078108398,17.0247074240806,16.0350386454653,17.1975146482167,17.0047321253208,16.3143140322349
"CSK",16.0938358352277,16.0422906854335,16.3568226092854,15.7938793050655,16.0120755359584,15.5217442119915,16.0137198882871,16.286578780233,16.1076148644848,15.9609522298499,15.416512260429,15.4102733949534,15.3275783956153,15.3717544305401,16.2319235575012,15.0067340274002
"IPO13",11.5320332080608,12.6200273427227,13.1986015043156,13.4499188412425,12.9601021685229,12.7754050892503,12.8844045429648,12.8264080834042,13.207666356662,13.2526492337914,12.9245963887696,12.492235278752,13.4602908339437,11.992197944234,12.1270107078442,13.2041419416225
"TBC1D5",14.264599758225,14.4719377895991,13.9250788238211,14.2048194657996,11.1821098905458,13.7314410345653,14.6198043648944,14.3650620219467,14.1358585307048,14.1185208145443,14.5957537772645,14.3358407930692,14.2997940978258,14.5796983311022,13.7251675863765,14.1148114941597
"MRI1",14.2933625437964,14.9035055703434,10.378687128622,15.5674236695049,15.3888987576315,14.5555662436322,13.7662192493191,13.0711895823381,13.948257623326,15.0315346337376,14.2919782640648,14.275697921138,14.2679900047726,11.7256012718036,14.3221991189034,13.6576953379751
"SLC12A4",12.2898975472645,12.8821205850034,11.4142791338552,12.0727943348613,11.6782318224807,12.1222937671088,12.050918247363,12.0059340005614,11.9838323190889,11.5005458924042,12.6933463847682,12.1385082411799,11.696537845961,12.2381735201037,12.0566440069071,12.0800195528109
"PRPF38B",14.5275149387578,13.5301550620564,14.6812215621525,12.1266330374392,13.522006263341,12.5562962292455,13.9516985205505,14.3770752286793,14.7665183183569,14.2963080639823,14.2779511658109,14.3179754743006,12.5327552264737,13.2459398263429,15.0851304436742,15.4011947598548
"HNRNPDL",19.293172542394,18.8481983390816,19.4413424435612,19.0751906688642,18.5662732556657,18.8032399789329,19.747301863236,16.7210627476186,15.1768778616911,18.9097749665852,18.784412062364,16.3981764981919,16.7234163352735,11.4659106111372,19.229062333709,19.646703573907
"RPL18A",19.2602030952486,19.7489674300003,19.6771479573738,19.0598635984201,20.1058876118156,16.5609146653411,19.9213649542075,20.654667187617,19.156722126211,19.8818730479855,19.4005923824841,18.6454112373122,18.6212057314179,19.0076081467799,19.4145362072024,19.9104909933138
"FAM50A",15.9880713099024,17.2087550187842,15.3703475764422,17.0872374477067,12.9124295085842,16.9416494369333,14.865161971305,15.6406779905569,16.1501508362154,17.1335169050026,16.1856093554346,17.041873665112,17.2865251268323,16.5267087364996,16.1546541297439,16.0844587256143
"ALDOA",19.4740188531008,21.9330463632326,20.515658787043,20.4630932433493,20.7144653540803,20.7772142185472,21.5023932938296,19.8056827975353,20.9166382640607,21.5237845454865,21.6745700774678,21.506718482175,21.7636245367543,21.3932920611836,20.7988769199494,21.4685698415898
"CDC42BPB",13.2754596899206,17.2988232945728,13.068842385167,13.0920746955882,13.5642748934266,13.2743222523525,13.9189303502052,13.7269040427088,13.5577897770283,16.7835380354616,15.0298937463508,17.3451550868854,14.850318903164,13.6977959626356,13.2278103648891,13.7722785331506
"RPL7A",19.7003042820244,19.3470644557516,20.4868729581238,19.7112066391477,20.464265903418,19.2809493240822,19.8009686685359,19.5536827444362,19.9633833086273,20.090133688393,19.4713968623207,20.037869525162,19.8733766804082,20.3026687237091,20.6217177693226,20.4424887462052
"GNB1",15.8782741634044,16.5192777359799,16.471503249159,16.1969291466726,16.5104983267852,16.9321997876624,16.6617282772963,18.5595713009299,16.6114916658895,16.3147599388666,18.0689397192084,12.543549190347,16.1317575813294,16.0279779881692,16.2983388397227,18.5264217164238
"CTNNB1",16.5781257000752,13.9760406647354,15.9949403876505,13.3683244637492,13.9539781876116,13.6754879111583,14.6250727685803,15.5998000883484,15.5219720497624,13.4239881249632,13.348810360418,14.108384504585,13.0337130138681,16.0256471676428,16.5506020891218,16.5767149145676
"NOL3",10.6492784499189,15.6928243275079,14.0700432265374,14.0555599302782,13.1353341154763,13.3585157704695,13.5522648184715,14.5441080308654,13.453729063728,12.6708339724747,15.4945420527556,15.1100592160622,13.4057981346685,12.1333633688087,12.4172210105529,13.7120635173881
"GLMN",13.8946977864123,14.3012305475223,14.927133800492,13.6512531143998,13.3904202096451,13.30347890375,13.9594982004401,14.4931091526113,14.4467396723888,12.7524180312903,13.9390545015662,13.1361545733176,13.5361081647114,13.4368022091645,14.3173183414955,14.0690483874276
"RABEP1",17.341673724941,14.2042957121823,13.0328535317823,13.687281402328,12.8861759890858,13.4501128777521,16.7180140750678,14.0707762507808,13.7314238037903,13.0486011501658,17.8211550431049,17.1453506527941,12.5019974064093,13.336526853819,13.4172513120571,12.0528602810249
"PIGT",14.4175734056667,15.5236764397218,14.471995096483,15.2194564242603,14.8105450204075,14.701102184451,14.5185824478239,14.4455303374936,13.2528278922603,14.9629689825471,15.3359817884275,14.829088459623,14.2475525112922,13.7755066940181,14.1478649408699,14.3442266176466
"BCKDK",13.3613132695172,14.4921377000842,12.6617140266222,14.6017314546739,13.829698741343,14.2332322703149,14.0859196994414,13.3957674164254,13.2910686739137,14.1337655757993,11.9642310653664,14.1100826174306,14.5212460180957,12.7328685503611,12.7355533726544,13.0070834737267
"CNOT3",15.0599052450263,14.1429342883009,14.637529309351,14.6029943349896,14.5496049369363,14.2043003329026,14.3453037584951,14.5829012916391,13.6727804179795,15.0789857404366,15.3116264518869,15.0468980432238,15.0470478519597,14.9252912141532,14.4177798319963,14.7745520645804
"AIMP1",16.9115976776287,17.0347816224811,15.8728392413556,15.3619909786935,16.4923014796804,17.1224390551624,16.2224350886918,15.9872363753,17.3149200482718,16.2506450073863,16.4809704708308,16.7888920184214,16.645168174913,16.6985782893867,16.7542581756344,16.5013188595766
"COG3",13.9062318744041,10.1948984909899,14.8153855470735,13.888886832527,13.0341347341402,12.823600054816,14.0521841941969,14.1161055164777,13.8272058847814,12.8806452250114,12.8679431792199,12.377438077896,12.4706417205441,13.5546265862159,14.0442167971964,13.0538567683577
"NBAS",13.2370264787251,14.0624481725144,14.059056783877,13.5665803107298,13.9018513819342,14.6440103460066,13.6471370459888,13.8427115171612,14.7632614943207,15.3407492864195,13.5787350285296,15.235075323015,14.1172711006201,13.1554863177005,12.9659351496354,13.622452174806
"NUP58",12.9842947462231,14.1635825282665,15.390861805118,13.8063192677255,14.8207255552001,14.5237196958977,14.7321064480398,14.5473653213211,13.8389974744107,12.7951911081194,13.6911460392027,13.719403818231,12.9865667074497,14.2276483484498,13.9292229870594,15.4556394273287
"SLC25A4",15.3814218263373,15.014934850214,16.1635816405672,16.3194880736014,15.1194464916224,15.88888262771,16.6353668738601,15.9956826973811,15.9513189743043,16.7498227264988,16.3052914023088,16.2181672444331,16.2280241029474,17.034177657635,15.3752421210143,15.8109123128481
"RPS20",19.4467211843187,20.0264575457983,19.2930757576359,19.5927312276038,19.483173920823,19.325265896613,19.1519872507179,16.9579140652841,20.1077184809606,20.170323351348,19.4202020970083,19.2957694543887,19.1775117568463,16.2783859210128,20.203088477553,20.023280924343
